,Metabolite,p_value,Ex,adj_p,reject
45,anserine,0.4402945215297801,R,0.8980457111593855,False
46,glycerophosphorylcholineGPC,0.7322515521197955,R,0.9436110753288075,False
47,ribitol,0.22608144609730504,R,0.8980457111593855,False
48,indolelactate,0.9678725774774231,R,0.9907168367360863,False
49,glycylvaline,0.34286806228184175,R,0.8980457111593855,False
50,anhydroglucitolAG,0.9975693448449959,R,0.9956546244134316,False
51,dipalmitoylGPC,0.2762095677895884,R,0.8980457111593855,False
52,methylcytidine,0.48032324145632943,R,0.8980457111593855,False
53,hexanoylcarnitineC,0.21621953265492258,R,0.8980457111593855,False
54,NacetylaspartateNAA,0.2910500298621165,R,0.8980457111593855,False
55,palmitoylglycerol,0.16214877741966063,R,0.886600463868835,False
56,tartronatehydroxymalonate,0.2607559690422341,R,0.8980457111593855,False
57,ribonate,0.44982394695882,R,0.8980457111593855,False
58,threonate,0.13763038718062123,R,0.886600463868835,False
59,galactonate,0.6160560105101422,R,0.9021406358308393,False
